,time,text,user_followers,user_verified,likes,retweets
766,"01/04/2023, 19:00:21",Buffalo Strong: Madeline Hall from Buffalo dropped off 100 meals for lunch today to ICU staff and the Hamlin family… https://t.co/SmK8pGgzZZ,10405,1,2948,267
767,"01/02/2023, 06:25:33",can i be your lunch ? https://t.co/UL2oh9HvgH,295712,0,5944,369
768,"01/04/2023, 11:05:36",Have a good lunch!!!! https://t.co/OfOKIpT89Q,129680,1,5629,530
769,"01/02/2023, 08:00:12","This large, fluffy pancake, first featured in The New York Times for Mardi Gras in 1983, is excellent for New Year'… https://t.co/xmvXHw01bo",54842698,1,1929,210
770,"01/01/2023, 11:28:07",Lunch with my President @WilliamsRuto https://t.co/Gj381GW1S0,1511083,1,3398,162
771,"01/03/2023, 20:30:36","My day looks like this:

🗓️ Team meeting
👨🏻‍💻 Research and analysis
🎙️ @DailyDose Twitter Space
🎥 Video calls
🎙️ Va… https://t.co/NaH1gHtcKB",149541,1,847,85
772,"01/02/2023, 08:07:55","Shapes back in and given leg before! 🎯

It's been some spell from @iNaseemShah after lunch 🔥

#PAKvNZ |… https://t.co/LBSd6pUeUM",5724421,1,2573,97
773,"12/30/2022, 08:05:18",this is what happens when you don’t recycle your pizza boxes,5797061,1,3575627,428232
774,"12/29/2022, 22:10:36","Andrew Tate’s video in response to Greta Thunberg allowed Romanian authorities to confirm he was in the country, an… https://t.co/WrYMvxlvLC",553961,0,740179,87860
775,"12/29/2022, 21:43:12",Romanian authorities needed proof that Andrew Tate was in the country so they reportedly used his social media post… https://t.co/O6zIdC6tdV,107710,1,525738,66959
776,"12/31/2022, 18:26:16",Sometimes it’s just better to make pizza at home,124878468,1,748868,46097
777,"12/30/2022, 10:53:10","At Jerry's Pizza, we deliver swift justice.",99552,1,240152,19717
778,"01/01/2023, 16:04:40","Alejandra Caraballo is responsible for the pizza box hoax, the hoax that the Club Q shooter was anti-LGBT, and the… https://t.co/HKb3JnsbFl",1910354,1,28422,6561
779,"12/30/2022, 15:56:43",A good pizza will never let you down.,420398,1,106942,8327
780,"01/03/2023, 23:52:48",PIZZA on its way to MCCARTHY office…. Never a good sign https://t.co/ie9jLj9mtc,18212,1,52914,4492
781,"12/29/2022, 22:18:52",Andrew Tate reportedly inadvertently tipped off Romanian authorities of his presence in Romania with his response v… https://t.co/Lk622kFIdh,1235711,0,114674,6778
782,"12/30/2022, 08:17:57",Greta Thunberg reacts to Andrew Tate getting arrested with the help of the pizza box that appeared in his rant vide… https://t.co/K6PwByED5G,553961,0,132635,7945
783,"12/31/2022, 16:32:36","2022 isn't over until we give y'all as much pizza as we can!​

RETWEET for your chance to #WinDominosPizza!​

Rules… https://t.co/d522Cv7r9N",1508563,1,3164,6780
784,"12/29/2022, 22:24:55","Now the miscreant in question, he had the temerity, the hubris, to broadcast his whereabouts with the online exhibi… https://t.co/nOrrQ6uf7j",239598,1,48377,5704
785,"12/30/2022, 00:08:54","When you tip off the cops 
With your big pizza box
That’s Amore",24618,1,37948,3686
786,"12/29/2022, 22:35:34",The Romanian pizza chain appearing in Andrew Tate’s response video to Greta Thunberg was reportedly used as proof f… https://t.co/alg9Vvea4d,322424,1,55826,5174
787,"12/28/2022, 16:00:07","Friendly reminder for 2023:​

Pineapple belongs on pizza.​
Pineapple belongs on pizza.​
Pineapple belongs on pizza.… https://t.co/jGA2X671qh",1508563,1,10955,2461
788,"12/30/2022, 08:05:18",this is what happens when you don’t recycle your pizza boxes,5797061,1,3575627,428232
789,"12/29/2022, 22:10:36","Andrew Tate’s video in response to Greta Thunberg allowed Romanian authorities to confirm he was in the country, an… https://t.co/WrYMvxlvLC",553960,0,740179,87860
790,"12/29/2022, 21:43:12",Romanian authorities needed proof that Andrew Tate was in the country so they reportedly used his social media post… https://t.co/O6zIdC6tdV,107710,1,525738,66959
791,"12/31/2022, 18:26:16",Sometimes it’s just better to make pizza at home,124878512,1,748868,46097
792,"12/30/2022, 10:53:10","At Jerry's Pizza, we deliver swift justice.",99552,1,240152,19717
793,"01/01/2023, 16:04:40","Alejandra Caraballo is responsible for the pizza box hoax, the hoax that the Club Q shooter was anti-LGBT, and the… https://t.co/HKb3JnsbFl",1910354,1,28422,6561
794,"12/30/2022, 15:56:43",A good pizza will never let you down.,420398,1,106942,8327
795,"01/03/2023, 23:52:48",PIZZA on its way to MCCARTHY office…. Never a good sign https://t.co/ie9jLj9mtc,18212,1,52914,4492
796,"12/29/2022, 22:18:52",Andrew Tate reportedly inadvertently tipped off Romanian authorities of his presence in Romania with his response v… https://t.co/Lk622kFIdh,1235711,0,114674,6778
797,"12/30/2022, 08:17:57",Greta Thunberg reacts to Andrew Tate getting arrested with the help of the pizza box that appeared in his rant vide… https://t.co/K6PwByED5G,553960,0,132635,7945
798,"12/31/2022, 16:32:36","2022 isn't over until we give y'all as much pizza as we can!​

RETWEET for your chance to #WinDominosPizza!​

Rules… https://t.co/d522Cv7r9N",1508563,1,3164,6780
799,"12/29/2022, 22:24:55","Now the miscreant in question, he had the temerity, the hubris, to broadcast his whereabouts with the online exhibi… https://t.co/nOrrQ6uf7j",239598,1,48377,5704
800,"12/30/2022, 00:08:54","When you tip off the cops 
With your big pizza box
That’s Amore",24618,1,37948,3686
801,"12/29/2022, 22:35:34",The Romanian pizza chain appearing in Andrew Tate’s response video to Greta Thunberg was reportedly used as proof f… https://t.co/alg9Vvea4d,322424,1,55826,5174
802,"12/28/2022, 16:00:07","Friendly reminder for 2023:​

Pineapple belongs on pizza.​
Pineapple belongs on pizza.​
Pineapple belongs on pizza.… https://t.co/jGA2X671qh",1508563,1,10955,2461
803,"01/02/2023, 18:24:42","Andrew Tate Arrested because of Pizza?
#romania #pizza #TopG https://t.co/qjpsee7cbZ",66084,0,979,147
804,"12/30/2022, 16:17:17","Violence against women and girls comes in many forms. 
Is it time to #Reflect on your misogynistic &amp; abusive behavi… https://t.co/CBk4fozpn0",224053,1,253,57
805,"12/29/2022, 03:58:41","Wait for it… It can deliver a pizza! 🍕 💨 

@gigadgets_ #AI #IoT #Robotics #mobility #5G #CES2023 #pizza cc… https://t.co/oBDRTQxruy",287447,1,40,32
806,"12/29/2022, 19:13:54",Hey y’all I have a pizza shirt with my face🍕😝✌🏽😂 #pizza #swag @BelovedShirts https://t.co/gJBDtBOB8E,503333,1,210,17
807,"01/02/2023, 18:24:42","Andrew Tate Arrested because of Pizza?
#romania #pizza #TopG https://t.co/qjpsee7cbZ",66084,0,979,147
808,"12/30/2022, 16:17:17","Violence against women and girls comes in many forms. 
Is it time to #Reflect on your misogynistic &amp; abusive behavi… https://t.co/CBk4fozpn0",224053,1,253,57
809,"01/04/2023, 20:11:30","This girl chose a very strange way to cook a pizza!
#kitchen #pizza #cooking https://t.co/R9gy5eGZLj",84490,1,159,48
810,"12/29/2022, 03:58:41","Wait for it… It can deliver a pizza! 🍕 💨 

@gigadgets_ #AI #IoT #Robotics #mobility #5G #CES2023 #pizza cc… https://t.co/oBDRTQxruy",287447,1,40,32
811,"12/29/2022, 19:13:54",Hey y’all I have a pizza shirt with my face🍕😝✌🏽😂 #pizza #swag @BelovedShirts https://t.co/gJBDtBOB8E,503333,1,210,17
812,"12/29/2022, 14:48:07","#Vegetarian | Genesis 1:26 proves that God gave us (humans) dominion over all the earth, not to eat everything but… https://t.co/OAd6imja9X",224201,1,1210,1193
813,"12/29/2022, 14:50:20","#BibleFacts | Daniel, the devout in the holy Bible was vegetarian. Read to know what is the order of God for vegeta… https://t.co/l3Z8zSfptK",217399,1,1747,1741
814,"12/30/2022, 13:44:35",Do they know I am a vegetarian? 😂 https://t.co/2Vj1BpraZL,14552544,1,16722,707
815,"12/31/2022, 22:03:52",Not many know this but growing up I was a vegetarian for 8 years and wanted to be on an eco terror watchlist by age… https://t.co/2fd0ttvaxM,4489,1,5245,99
816,"12/31/2022, 04:10:38",IDAHO MURDER SUSPECT WAS A  FANATICAL VEGAN ( did you know that HITLER was  a vegetarian who hated watching animals… https://t.co/xx7Ax5igvH,212795,1,361,64
817,"12/29/2022, 19:15:02",Chef Jacques drove Nou Nou’s—his brand new food truck—to Rio Dell to support families recovering from the earthquak… https://t.co/Nl6pxiPM6M,266716,1,448,63
818,"01/01/2023, 03:20:02",How eating less meat and more plant-based meals reduces climate emissions and sends fewer animals to factory farms. https://t.co/YS2LLEL5s3,1023698,1,92,26
819,"12/29/2022, 14:48:07","#Vegetarian | Genesis 1:26 proves that God gave us (humans) dominion over all the earth, not to eat everything but… https://t.co/OAd6imja9X",224201,1,1210,1193
820,"12/29/2022, 14:50:20","#BibleFacts | Daniel, the devout in the holy Bible was vegetarian. Read to know what is the order of God for vegeta… https://t.co/l3Z8zSfptK",217399,1,1747,1741
821,"12/30/2022, 13:44:35",Do they know I am a vegetarian? 😂 https://t.co/2Vj1BpraZL,14552544,1,16722,707
822,"12/31/2022, 22:03:52",Not many know this but growing up I was a vegetarian for 8 years and wanted to be on an eco terror watchlist by age… https://t.co/2fd0ttvaxM,4489,1,5245,99
823,"12/31/2022, 04:10:38",IDAHO MURDER SUSPECT WAS A  FANATICAL VEGAN ( did you know that HITLER was  a vegetarian who hated watching animals… https://t.co/xx7Ax5igvH,212795,1,361,64
824,"12/29/2022, 19:15:02",Chef Jacques drove Nou Nou’s—his brand new food truck—to Rio Dell to support families recovering from the earthquak… https://t.co/Nl6pxiPM6M,266716,1,448,63
825,"01/04/2023, 15:00:44","Was the ""urinating"" passenger in the plane a ""vegetarian""? 
Seems like it .... 🤣🤣🤣🤣🤣
The way he is being protected.",744257,1,331,49
826,"01/04/2023, 15:11:24",Urinating on an old women is a minor crime as per BINDI VEGETARIAN SANSKAAR,744257,1,249,33
827,"01/01/2023, 03:20:02",How eating less meat and more plant-based meals reduces climate emissions and sends fewer animals to factory farms. https://t.co/YS2LLEL5s3,1023698,1,92,26
828,"01/04/2023, 17:08:56",1/ Looking for a New Year’s resolution that’s good for you and the planet? Try eating less meat.… https://t.co/l1KceRiA4q,1023698,1,71,17
829,"12/30/2022, 12:25:50","Quiz of the Day!

Whoever answered correctly first would get a shout-out at the end of the week.

#quiz #youth… https://t.co/VlsURF57sX",74678,1,90,83
830,"12/30/2022, 12:25:50","Quiz of the Day!

Whoever answered correctly first would get a shout-out at the end of the week.

#quiz #youth… https://t.co/VlsURF57sX",74678,1,90,83
831,"12/31/2022, 10:12:24","[📷 MARK SHOTS]

thank you for coming and waiting 🖤
make sure to grab some food 
and we’ll see each other later!… https://t.co/odkACjN8ZZ",672454,1,32178,18505
832,"12/29/2022, 23:56:36","Twitter janitors strike--&gt;Elon fires them--&gt; so--&gt; 

""the smell of leftover takeout food and body odor has lingered… https://t.co/FOWXnWBJID",30958,1,17153,3647
833,"12/29/2022, 14:53:00","The minimum wage at $7.25/hr is $1,257 a month.

How exactly do you pay for rent, utilities, food, child care, heal… https://t.co/29bqh1Drgm",303537,1,24458,4713
834,"12/31/2022, 23:59:58",@mayenoko It's not that scary don't worry just bring food and iron+ gear.,167,0,2,0
835,"12/31/2022, 23:59:58",@juda1313 lol i was going to say that b4 i saw it on your tweet @scottha39583788 🙂🇦🇺🎉🎉also could say bad food during xmas and nye,415,0,2,1
836,"12/31/2022, 23:59:58","@microw_yo Squeeze boobs, slay noobs, enjoy food~",8570,0,1,0
837,"12/31/2022, 23:59:58",Food hit different when you high 😂,1134,0,0,0
838,"12/31/2022, 23:59:57","Thank You For Your Support!! ❤️
We Need You.. Are You A Food Truck Owners?! 💯

https://t.co/yYUrRSRfFD",97,0,2,2
839,"12/31/2022, 23:59:57","Ok, how about a Boston Pizza commercial where Zelensky announces Bandera Bread as official Ukrainian food and gives it 5 thumbs up",3009,0,14,0
840,"12/31/2022, 23:59:53","@Zuckerwaffe1 Same

Mediales comfort food wird konsumiert. https://t.co/IO32bfNcKo",235,0,4,0
841,"12/31/2022, 23:59:52","People are freezing in Syria, no fuel no electricity 
People can’t provide food for their families 
Syria didn’t in… https://t.co/fIbYBNhguf",4350,0,17,11
842,"12/31/2022, 23:59:51",@Poravi76 They are not laughing with you. They sit in my olive tree and yell at me. I’ve checked their natural food… https://t.co/plDAp8LTdh,1639,0,1,0
843,"12/31/2022, 23:59:51","Goals for 2023:

✨️ get a sick ass new kayak
⭐️ snuggle with my kitty cat
🧀 eat lots of good food
⚡️ quality time w… https://t.co/i519plZwxa",4019,0,37,1
844,"12/31/2022, 23:59:50","@alice_radley Mad Libs, food edition?",11,0,0,0
845,"12/31/2022, 23:59:49",I like food sue me,464,0,0,0
846,"12/31/2022, 10:12:24","[📷 MARK SHOTS]

thank you for coming and waiting 🖤
make sure to grab some food 
and we’ll see each other later!… https://t.co/odkACjN8ZZ",672455,1,32178,18505
847,"12/29/2022, 23:56:36","Twitter janitors strike--&gt;Elon fires them--&gt; so--&gt; 

""the smell of leftover takeout food and body odor has lingered… https://t.co/FOWXnWBJID",30958,1,17153,3647
848,"12/29/2022, 14:53:00","The minimum wage at $7.25/hr is $1,257 a month.

How exactly do you pay for rent, utilities, food, child care, heal… https://t.co/29bqh1Drgm",303537,1,24458,4713
849,"01/01/2023, 23:59:59",@weirdterrifying AWE THEY R JUST LITTLE KITTY'S TRYING TO PLAY 💞 food is a bonus probably,195,0,0,0
850,"01/01/2023, 23:59:59",primeiro fast food do ano,802,0,0,0
851,"01/01/2023, 23:59:58",@FLOTUS Go change some diapers and have some ice cream. We all know Joe is incapable of eating solid food. #notadoctor,399,0,0,0
852,"01/01/2023, 23:59:57","I got rejected by 3 fast food chains
I had to work for one day in one and even so i didn't managed to pass in the t… https://t.co/X1jGGhM5pc",24466,0,13,0
853,"01/01/2023, 23:59:57",I just wanna eat some good food,744,0,1,0
854,"01/01/2023, 23:59:55",@MaryPeltola U.S. inflation this year... food at elementary &amp; secondary schools +254.1 % ONLY IN AMERICA https://t.co/8MGF4fcCxz,7,0,0,0
855,"01/01/2023, 23:59:54","What happens when you search for restaurants in Lewisville, TX and you settle on ""Today's Meal"" because the ratings… https://t.co/oZTArXN5OJ",2532,0,2,0
856,"01/01/2023, 23:59:53",mommy sorry mommy sorry mommy🧎🏻‍♀️🫦 can’t wait to see the true milf you bloom into!! only a year to go bc ur old as… https://t.co/eDWChrtGYE,739,0,1,0
857,"01/01/2023, 23:59:52",@tenaciousrb @MiraSorvino Assuming that was a real question and not some Nationalist Christian (Nat C) banter. here… https://t.co/luiD82RXgf,6606,0,1,0
858,"01/01/2023, 23:59:50","@Ieohyuns the airports are so easy to navigate, stay on the mainland, tasmania is awful, the melbourne domestic air… https://t.co/Hl9WrysPeP",960,0,1,0
859,"01/01/2023, 23:59:50",@catturd2 My dad swears by adding a few drops of hydrogen peroxide food grade to a drink daily.,237,0,0,0
860,"01/01/2023, 23:59:49","America's favorite meal just got a major price hike https://t.co/1oX7ec7FGF ""the year-on-year increase in inflation… https://t.co/WeOhSC6nOm",65,0,0,0
861,"12/31/2022, 10:12:24","[📷 MARK SHOTS]

thank you for coming and waiting 🖤
make sure to grab some food 
and we’ll see each other later!… https://t.co/odkACjN8ZZ",672455,1,32178,18505
862,"01/02/2023, 15:06:05","Early in my career, I consulted for Coke to ensure sugar taxes failed and soda was included in food stamp funding.… https://t.co/BV5s4Agr0V",27098,0,56812,12630
863,"12/29/2022, 23:56:36","Twitter janitors strike--&gt;Elon fires them--&gt; so--&gt; 

""the smell of leftover takeout food and body odor has lingered… https://t.co/FOWXnWBJID",30958,1,17153,3647
864,"01/02/2023, 23:59:59","@CountDankuu @Default_r29 @Morpheusresist ""A man can live and be healthy without killing animals for food; therefor… https://t.co/HQJUD3AOPA",85,0,0,0
865,"01/02/2023, 23:59:58",Food time! :D https://t.co/wuiaV4JToG,48,0,2,0
866,"01/02/2023, 23:59:58",@YaboiSunfuh @lgbtSnf GIRL ALL 4 OF MY CHARACTERS DIED ONCE AND I HEALED THEM ALL WITH FOOD WDYM HEAL AT THE STATUES I FEEL SILLY,1307,0,0,0
867,"01/02/2023, 23:59:58","@josedenigris @neiltyson Portugal 🇵🇹 is a better landing option. Better food, better wine, better beer, better weat… https://t.co/5WsaEox5yt",33,0,0,0
868,"01/02/2023, 23:59:57",I love that my tio runs a restaurant because I get free food whenever and wherever!,373,0,3,0
869,"01/02/2023, 23:59:57",@aspaceformine @MaaisHeartForYB Thank you so much for food. My winter vacation will end up with this amazing fanfic… https://t.co/QCeCzn92qE,1169,0,4,0
870,"01/02/2023, 23:59:56",@JohnRentoul Which isn't something they attempted to change. Getting food to the ISS is cheaper and easier than hav… https://t.co/Ls7mZFekbo,482,0,9,0
871,"01/02/2023, 23:59:55",@backtolife_2023 I guess unhealthy food outlets will always promote unhealthy habbits,127,0,0,0
872,"01/02/2023, 23:59:54",@ArielleLasharn And the main topic was food stamps 😭😭😭,1027,0,0,1
873,"01/02/2023, 23:59:52","We have more than enough food, money, and resources in this country for families experiencing poverty. The fact tha… https://t.co/N2Pe1I4Jgw",204,0,0,0
874,"01/02/2023, 23:59:51",@r_aub I will literally die for you if you made me food everyday,553,0,1,0
875,"01/02/2023, 23:59:49","@rocketcoffin well the good thing about doordash, is when i  complain about the food being wrong, they always say ""… https://t.co/iC09vwT1uN",46167,0,1,0
876,"12/29/2022, 07:58:51","Versatile and widely available, rice is easy to digest, gut-friendly, and a powerhouse of energy. Only with timely… https://t.co/IQsyjeMyK5",77874,1,510,285
877,"12/29/2022, 12:24:02","Quiz of the Day!

Whoever answered correctly first would get a shout-out at the end of the week.

#quiz #youth… https://t.co/9nvkmWQVb9",74678,1,118,86
878,"12/31/2022, 20:50:53","Recipe ➡️ https://t.co/lBZRxLUzWI
Our old-fashioned banana pudding is the perfect dessert anytime and will quickly… https://t.co/wtKo7a0nRV",32429,0,373,87
879,"12/31/2022, 23:59:33",Caramelized Zucchini Linguine with Colavita Linguine &amp; Lemony Parmesan Cream Sauce. #foodphotography #foodporn… https://t.co/yUs6CZApmE,892,0,0,0
880,"12/31/2022, 23:59:28","New Year’s Eve grub: ground beef with macaroni, bell pepper, onions, and croutons made into a casserole-style thing… https://t.co/1BbQ4HlGUt",235,0,1,0
881,"12/31/2022, 23:59:19","Pizza in Nha Trang certainly has plenty of topping.
#food #eatme #eatout #eatlocal #pizza #Vietnam https://t.co/wVX9qpEcHz",26960,0,1,1
882,"12/31/2022, 23:59:00",@fourhorseshoess would like to wish everyone a #HappyNewYear - Thank You all for a great 2022. Here's to 2023 we ar… https://t.co/eNlLb6dc8a,108,0,0,0
883,"12/31/2022, 23:58:21","#YouTubeShorts #food
A Healthier Choice at
DAIRY QUEEN 🥗
https://t.co/k1cyfyjJ8w
LIKE ▪️ SHARE ▪️ COMMENT",7138,0,0,0
884,"12/31/2022, 23:58:18",Woodgreen Tenants' Association: #ONTARIO #RENTERS FACE HISTORIC #FOOD CRISIS AS LA... https://t.co/t0bufvUIfH… https://t.co/3NeJZlwd64,470,0,2,1
885,"12/31/2022, 23:56:03","Soft Drink - NESTLE COFFEE-MATE Coffee Creamer, Original, liquid creamer singles, 180 Count (Pack of 1) ==&gt;… https://t.co/6xkAWMrR6Q",1389,0,6,0
886,"12/31/2022, 23:53:59",Eating this could KILL you 💀 #ediblecookiedough #cookiedough #dessert #desserts #food #foodie https://t.co/VoNfrSfDJX,19,0,0,4
887,"12/31/2022, 23:53:48","May The Almighty God Cause The Shower To Come Down In 2023, Which Is Its SEASON. Amen! 

We wish you a blessed, bli… https://t.co/eTTzeJiekT",90,0,0,0
888,"12/31/2022, 23:53:47","A Ray of Sunshine Coffee welcomes 2023 and all the wonderful things to come! 

.
.
.
#arayofsunshinecoffee #coffee… https://t.co/Hd2nrcNa4J",4,0,3,1
889,"12/31/2022, 23:53:05","~Pope Benedict XVI Has Died At 95~
https://t.co/907qOBWjLU
#News #Information #Business #Travel #Food #Sports… https://t.co/BO44qzG7Zo",95,0,0,0
890,"12/31/2022, 23:52:37",The INITIATION bowl 😎 #macandcheese #comfortfood #food #foodie #initiation https://t.co/c6HC3VDrS0,15,0,0,0
891,"12/29/2022, 07:58:51","Versatile and widely available, rice is easy to digest, gut-friendly, and a powerhouse of energy. Only with timely… https://t.co/IQsyjeMyK5",77874,1,510,285
892,"12/29/2022, 12:24:02","Quiz of the Day!

Whoever answered correctly first would get a shout-out at the end of the week.

#quiz #youth… https://t.co/9nvkmWQVb9",74678,1,118,86
893,"12/31/2022, 20:50:53","Recipe ➡️ https://t.co/lBZRxLUzWI
Our old-fashioned banana pudding is the perfect dessert anytime and will quickly… https://t.co/wtKo7a0nRV",32429,0,373,87
894,"01/01/2023, 23:59:17","Saucemoto Dip Clip | An in-car sauce holder for ketchup and dipping sauces. As seen on Shark Tank (2 Pack, Black)… https://t.co/ruQIpO3H2G",18,0,1,0
895,"12/29/2022, 07:58:51","Versatile and widely available, rice is easy to digest, gut-friendly, and a powerhouse of energy. Only with timely… https://t.co/IQsyjeMyK5",77874,1,510,285
896,"12/29/2022, 12:24:02","Quiz of the Day!

Whoever answered correctly first would get a shout-out at the end of the week.

#quiz #youth… https://t.co/9nvkmWQVb9",74678,1,118,86
897,"12/31/2022, 20:50:53","Recipe ➡️ https://t.co/lBZRxLUzWI
Our old-fashioned banana pudding is the perfect dessert anytime and will quickly… https://t.co/wtKo7a0nRV",32429,0,373,87
898,"01/02/2023, 23:58:38",THE ULTIMATE FRENCH FRY RANKING pt1. #fries #food #foodreview https://t.co/5VeP4LSbrT,16045,0,98,22
899,"01/02/2023, 23:58:17","What's the #difference between #Food Allergies And Food Intolerance?
https://t.co/klHSS4T2Xt
LIKE ▪️ SHARE ▪️ COMMENT",7138,0,0,0
900,"01/02/2023, 23:58:02","[Homemade] I made Pain au chocolat 
 
#Food
 
https://t.co/rLrFMESPff https://t.co/QL9AU53cHy",16835,0,0,0
901,"01/02/2023, 23:57:42","Blue note is available now in stock inbox me for more info if you
#whisky #Drinking #drinks #Food #Kentucky… https://t.co/dZ7yZyBL7S",236,0,0,0
902,"01/02/2023, 23:56:02","Ham, broccoli, and gruyere omelette that was so good yesterday my wife made me make it again this morning...… https://t.co/MxBQ6EXmtg",16835,0,1,0
903,"01/02/2023, 23:54:53","For the latest in #News #Music #Fashion &amp; #Food check us out at https://t.co/0KwFWJQWCQ
@willpowerentllc
@Twitter… https://t.co/0cg8PeTjGu",9597,0,0,0
904,"01/02/2023, 23:54:38",Korean #Food Guide: 9 Must-Try Dishes Koreans Grew Up With #travellingfoodie https://t.co/7wkxHAwoMI #canada,6549,0,0,0
905,"01/02/2023, 23:54:27",Here's what we got at #Foodlion today. @FoodLion #Panerabread #Macandcheese #Pizza #pepperonipizza #Pepperoni… https://t.co/JSmAImg97S,106,0,2,0
906,"01/02/2023, 23:52:24",Saucy Cumin-Lime Chicken Tacos with Pickled Veggies &amp; Zesty Crema. #foodphotography #foodporn #food #icancook… https://t.co/eD64QQQfXS,892,0,0,0
907,"01/02/2023, 23:51:42","Daddio's ""Yorkshire Puddings!""
A lost Yorkshire recipe was found about introverted chefs called Pudding Folk!"" -Dad… https://t.co/ijJRUkSbnh",3009,0,4,0
908,"01/02/2023, 23:51:25","Almond shortbread cookies to enjoy after cleaning the kitchen!  They're the first cookies of 2023,  and there will… https://t.co/uNSKFYHFmn",14759,0,72,29
909,"01/02/2023, 23:51:16","Does your neighborhood look like this?

It will, if Biden’s Dems remain in power long enough.

Their goal is to:
-… https://t.co/rAJ6oHrwhv",623,0,1,0
910,"12/31/2022, 23:59:33",Caramelized Zucchini Linguine with Colavita Linguine &amp; Lemony Parmesan Cream Sauce. #foodphotography #foodporn… https://t.co/yUs6CZApmE,892,0,0,0
911,"12/31/2022, 23:53:47","A Ray of Sunshine Coffee welcomes 2023 and all the wonderful things to come! 

.
.
.
#arayofsunshinecoffee #coffee… https://t.co/Hd2nrcNa4J",4,0,3,1
912,"12/31/2022, 23:50:18",Sweet Italian Pork and Roasted Bell Pepper Cavatappi in a Creamy Parmesan Garlic Tomato Sauce #foodporn https://t.co/VPBsOjaGTo,1790,0,12,0
913,"12/31/2022, 23:45:22",First time making leche flan from an old family recipe. Hope I made my ancestors proud! #foodporn #food https://t.co/mSIqWLNI8R,44,0,1,1
914,"12/31/2022, 23:41:03",Food The 15 best nonalcoholic libations for Dry January — and beyond #food #foodporn #foodie #instafood… https://t.co/ZZyFB6gTIS,12,0,0,1
915,"12/31/2022, 23:30:02",#cookingclasses #RediBaseCooking Shop: https://t.co/TMbMKJ33MW Shop Amazon: https://t.co/2R1akjhNdT #glutenfree… https://t.co/rFG6QdFjKi,193,0,0,0
916,"12/31/2022, 23:29:50","New Years Eve Dinner with my girl.

Pair of 16oz Strip Steaks Cast Iron Seared w/ roasted red &amp; white potatoes...… https://t.co/85LpRvTEqi",458,0,0,0
917,"12/31/2022, 23:24:50",High Altitude Orange Cake with Dried Orange Slices #foodporn #retweet https://t.co/xGk1a9rPO3,8272,0,23,4
918,"12/31/2022, 23:18:57",Mmmmmmmmm hell yea!!!! #foodporn https://t.co/UJjWiEOvuW,2260,0,16,0
919,"12/31/2022, 23:11:42",Awww shizzle! This is MY version of double fisting on New Year’s eve. Everyone have a happy and safe one tonight. D… https://t.co/ZYoi65iPE8,4620,0,52,6
920,"12/31/2022, 23:11:30",🎇Happy new year ✨#skyblue #skyline #skyporn #live#life #naturephotography #nature#rose#flowersphotography #flowers… https://t.co/QlB7EpkLq1,42,0,2,0
921,"12/31/2022, 22:49:19","Avocado mayo! 
easy homemade vegan mayo recipe ready in only 5 mins. I’ll never get over this mayo recipe, and love… https://t.co/84s7N4OH5z",0,0,0,0
922,"12/31/2022, 22:41:55",Can’t beat Juan’s Flaming Fajitas. Yummm #fajitas #lasvegas #food #foodie #foodporn #foodstagram #mexicanfood… https://t.co/D6ymYqVAS1,3308,0,11,0
923,"12/31/2022, 22:40:03","strawberry tuxedo cake every bite make you cry I swear 
 
#Food #FoodPorn
 
https://t.co/1MxmmSS5mR https://t.co/Hz6xjwi1lo",16835,0,1,1
924,"12/31/2022, 22:39:03","Food The best new books to read: Top releases, updated weekly #food #foodporn #foodie #instafood #foodphotography… https://t.co/7ag370GQ2X",12,0,0,1
925,"01/01/2023, 23:55:42",Salmon and fries for the win thank God #Food #FoodieBeauty #Foodporn https://t.co/Ct7xGaAZWN,466,0,0,0
926,"01/01/2023, 23:33:56","Who wants to see me suck on chocolate live on Onlyfans?
Click my link…
✅ https://t.co/Obr3am9Tgw 
Also, FREE sub to… https://t.co/dQXtAqtqga",103,0,2,1
927,"01/01/2023, 23:32:03","Chocolate Cheesecake decorated with edible flowers 
 
#Food #FoodPorn
 
https://t.co/6C4t7qCYRH https://t.co/6OQrjr7KBx",16835,0,1,0
928,"01/01/2023, 23:27:01","Steak, eggs, potatoes, and jamon [homemade] 

https://t.co/CfrcHIHvaD

#food #foodporn #foodie #cooking… https://t.co/7F99YNBQU7",22,0,0,0
929,"01/01/2023, 23:25:36",Starting 2023 right. #HappyNewYear #FoodPorn https://t.co/hyo17rE4F0,4382,0,5,0
930,"01/01/2023, 23:24:26",GF Savoiardi Biscuits (aka Lady Fingers or Sponge Fingers) #foodporn #retweet https://t.co/wsL6s5AiLJ,8272,0,5,1
931,"01/01/2023, 23:13:03","Starting the new year off with #SteakSunday, as the weather was cooperating. I'm too old to have TikTok, but the vi… https://t.co/LsIkCk8wyP",37,0,0,0
932,"01/01/2023, 23:09:09","Happy New Year and don’t forget your black eyed peas.
.
#blackeyedpeas #newyearsday2023
#foodporn #foodphoto… https://t.co/0ChJGAtCAt",314,0,0,0
933,"01/01/2023, 22:56:36",Haven’t had a Club [Sandwich] in a while. 🥪 #sandwichsunday #sundayfunday #food #foodie #clubsandwich #foodporn… https://t.co/cAuU7BCGFM,1577,0,1,0
